index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3423	main-captions	MSRvid	2012test	7728	none	none	A child is experiencing a new world	A child is falling asleep	2.7
3424	main-captions	MSRvid	2012test	7729	none	none	A boy under an umbrella is being held by his father who is wearing a blue coat	A child is amazedly experiencing a new world	1.6
3425	main-captions	MSRvid	2012test	7731	none	none	A child is experiencing a new world	A boy under an umbrella is being held by his father who is wearing a coat dyed in blue	1.8
3426	main-captions	MSRvid	2012test	7732	none	none	A child is experiencing a new world	A boy under an umbrella is being let go by his father who is wearing a blue coat	1.2
3427	main-captions	MSRvid	2012test	7733	none	none	A boy, who is wearing a blue coat, is being held by his father under an umbrella 	A child is experiencing a new world	1.7
3428	main-captions	MSRvid	2012test	7739	none	none	A dog is playing alone on the shore covered by snow	A dog is walking along a snowdrift	3.6
3429	main-captions	MSRvid	2012test	7740	none	none	A dog is sleeping on a beach covered by snow	A dog is walking along a snowdrift	2.7
3430	main-captions	MSRvid	2012test	7741	none	none	A dog is walking along the snowdrift	A dog is playing alone on a beach covered by snow	2.7
3431	main-captions	MSRvid	2012test	7742	none	none	A dog is playing alone on a beach covered by snow	There is no dog walking along a snowdrift	2.9
3432	main-captions	MSRvid	2012test	7744	none	none	A light brown dog is running up a street	The light brown dog is running up a street	5.0
3433	main-captions	MSRvid	2012test	7746	none	none	The dog is running into a brown light	A light brown dog is running up a street	2.835
3434	main-captions	MSRvid	2012test	7747	none	none	A great dog is climbing a steep hill	A great dog is wildly climbing a steep hill	4.5
3435	main-captions	MSRvid	2012test	7751	none	none	A great dog is climbing a steep hill	The light brown dog is running up a street	3.1
3436	main-captions	MSRvid	2012test	7752	none	none	A great dog is climbing a steep hill	There is no light brown dog running up a street	2.5
3437	main-captions	MSRvid	2012test	7753	none	none	The dog is running into a brown light	A great dog is climbing a steep hill	1.7
3438	main-captions	MSRvid	2012test	7754	none	none	A great dog is climbing a steep hill	A light brown dog is running up a street	2.6
3439	main-captions	MSRvid	2012test	7755	none	none	A man and a woman are walking down the street of a city	A man and a woman are walking down a city street	4.8
3440	main-captions	MSRvid	2012test	7757	none	none	People are walking through a crowded street	People are walking through a street which is crowded	4.815
3441	main-captions	MSRvid	2012test	7760	none	none	People are walking through a street which is crowded	A man and a woman are walking down a city street	3.3
3442	main-captions	MSRvid	2012test	7763	none	none	A man and a woman are walking down the street of a city	People are walking through a crowded street	3.7
3443	main-captions	MSRvid	2012test	7764	none	none	People are walking through a crowded street	A man and a woman are idling in a city street	2.8
3444	main-captions	MSRvid	2012test	7768	none	none	A surfer is riding a big wave	The surfer is riding a big wave	5.0
3445	main-captions	MSRvid	2012test	7769	none	none	The surfer is riding a small wave	The surfer is riding a big wave	3.9
3446	main-captions	MSRvid	2012test	7771	none	none	A surfer is riding a big wave across dark green water	A surfer is riding a big wave	4.3
3447	main-captions	MSRvid	2012test	7776	none	none	A surfer is riding a big wave across dark green water	The surfer is riding a big wave	4.4
3448	main-captions	MSRvid	2012test	7777	none	none	The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses	The shirtless man in striped shorts and sunglasses is standing near a person in a white shirt and sunglasses	4.5
3449	main-captions	MSRvid	2012test	7778	none	none	The shirtless man in striped shorts and sunglasses is not standing near a man in a white shirt and sunglasses	The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses	3.1
3450	main-captions	MSRvid	2012test	7779	none	none	The muscular black man is dancing and the man behind him is wearing green beads	The muscular man is dancing and the man behind him is wearing green beads	4.4
3451	main-captions	MSRvid	2012test	7780	none	none	The muscular black man is dancing and the man behind him is wearing green beads	The muscular white man is dancing and the man behind him is wearing green beads	3.7
3452	main-captions	MSRvid	2012test	7781	none	none	The muscular man is dancing and the man behind him is wearing green beads	The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses	2.1
3453	main-captions	MSRvid	2012test	7782	none	none	The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses	The muscular white man is dancing and the man behind him is wearing green beads	2.1
3454	main-captions	MSRvid	2012test	7784	none	none	The muscular black man is dancing and the man behind him is wearing green beads	The shirtless man in striped shorts and sunglasses is not standing near a man in a white shirt and sunglasses	2.0
3455	main-captions	MSRvid	2012test	7785	none	none	The muscular black man is dancing and the man behind him is wearing green beads	The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses	2.265
3456	main-captions	MSRvid	2012test	7787	none	none	There is no person wearing grey pants who is airborne on a snowboard	A person wearing grey pants is airborne on a snowboard	3.0
3457	main-captions	MSRvid	2012test	7790	none	none	A snowboarder is jumping through the air	A person wearing grey pants is airborne on a snowboard	4.2
3458	main-captions	MSRvid	2012test	7792	none	none	A person is wearing grey pants on a snowboard	A snowboarding man is jumping through the air	3.5
3459	main-captions	MSRvid	2012test	7793	none	none	There is no person wearing grey pants who is airborne on a snowboard	A snowboarding man is jumping through the air	2.7
3460	main-captions	MSRvid	2012test	7794	none	none	A snowboarding man is jumping through the air	A person wearing grey pants is airborne on a snowboard	4.0
3461	main-captions	MSRvid	2012test	7798	none	none	A tennis player with a green headband is hitting the ball	A tennis player with a green headband is missing the ball	4.4
3462	main-captions	MSRvid	2012test	7804	none	none	A man is crouching and holding a camera	A person is crouching and holding a camera	4.6
3463	main-captions	MSRvid	2012test	7805	none	none	A man is crouching and holding a camera	A woman is crouching and holding a camera	3.7
3464	main-captions	MSRvid	2012test	7807	none	none	A man is squatting in brush and taking a photograph	There is no man squatting in brush and taking a photograph	3.7
3465	main-captions	MSRvid	2012test	7808	none	none	A man is squatting in brush and taking a photo	A man is crouching and holding a camera	3.7
3466	main-captions	MSRvid	2012test	7810	none	none	A man is squatting in brush and taking a photograph	A person is crouching and holding a camera	4.1
3467	main-captions	MSRvid	2012test	7811	none	none	A man is squatting in brush and taking a photograph	A woman is crouching and holding a camera	3.2
3468	main-captions	MSRvid	2012test	7813	none	none	Some dogs are playing in a river	Some dogs are playing in a stream	4.6
3469	main-captions	MSRvid	2012test	7817	none	none	Some dogs are playing in a stream	Two dogs are looking at something that is moving in the water	3.2
3470	main-captions	MSRvid	2012test	7819	none	none	Two dogs are looking at something that is splashing in the water	Some dogs are playing in a river	3.3
3471	main-captions	MSRvid	2012test	7821	none	none	Two dogs are looking at something that is splashing in the water	Some dogs are playing in a stream	3.0
3472	main-captions	MSRvid	2012test	7822	none	none	A black dog is jumping from a cylindrical hay bale	A black dog is leaping from a cylindrical hay bale	4.9
3473	main-captions	MSRvid	2012test	7823	none	none	A white dog is leaping from a cylindrical hay bale	A black dog is leaping from a cylindrical hay bale	3.6
3474	main-captions	MSRvid	2012test	7834	none	none	A brown dog is jumping in the air	There is no brown dog jumping in the air	3.3
3475	main-captions	MSRvid	2012test	7836	none	none	There is no brown dog jumping in the air	The brown dog is jumping in the air	3.5
3476	main-captions	MSRvid	2012test	7838	none	none	A brown dog is jumping in the water	A brown dog is jumping in the air	3.8
3477	main-captions	MSRvid	2012test	7839	none	none	The brown dog is jumping in the air	A brown dog is jumping in the air	4.5
3478	main-captions	MSRvid	2012test	7841	none	none	A man on a horse is riding on a track and waving	A man on a motorcycle is riding on a track and waving	2.9
3479	main-captions	MSRvid	2012test	7844	none	none	A man on a motorcycle is riding on a track and waving	The person on the motorcycle is holding up his arm	4.0
3480	main-captions	MSRvid	2012test	7847	none	none	A man on a horse is riding on a track and waving	The person on the motorcycle is holding up an arm	1.8
3481	main-captions	MSRvid	2012test	7849	none	none	Two adults are standing on a scooter in a field of yellow flowers	Two adults are standing on a scooter in a field of flowers	4.5
3482	main-captions	MSRvid	2012test	7851	none	none	Two people wearing helmets are riding over the yellow and white flowers	Two people wearing helmets are driving over the yellow and white flowers	4.8
3483	main-captions	MSRvid	2012test	7859	none	none	A person is riding a dirt bike up a dirt hill	A person is riding a dirt bike down a dirt hill	4.0
